Frame,L5S1 Lateral Bending,L5S1 Axial Bending,L5S1 Flexion/Extension,L4L3 Lateral Bending,L4L3 Axial Rotation,L4L3 Flexion/Extension,L1T12 Lateral Bending,L1T12 Axial Rotation,L1T12 Flexion/Extension,T9T8 Lateral Bending,T9T8 Axial Rotation,T9T8 Flexion/Extension,T1C7 Lateral Bending,T1C7 Axial Rotation,T1C7 Flexion/Extension,C1 Head Lateral Bending,C1 Head Axial Rotation,C1 Head Flexion/Extension,Right T4 Shoulder Abduction/Adduction,Right T4 Shoulder Internal/External Rotation,Right T4 Shoulder Flexion/Extension,Right Shoulder Abduction/Adduction,Right Shoulder Internal/External Rotation,Right Shoulder Flexion/Extension,Right Elbow Ulnar Deviation/Radial Deviation,Right Elbow Pronation/Supination,Right Elbow Flexion/Extension,Right Wrist Ulnar Deviation/Radial Deviation,Right Wrist Pronation/Supination,Right Wrist Flexion/Extension,Left T4 Shoulder Abduction/Adduction,Left T4 Shoulder Internal/External Rotation,Left T4 Shoulder Flexion/Extension,Left Shoulder Abduction/Adduction,Left Shoulder Internal/External Rotation,Left Shoulder Flexion/Extension,Left Elbow Ulnar Deviation/Radial Deviation,Left Elbow Pronation/Supination,Left Elbow Flexion/Extension,Left Wrist Ulnar Deviation/Radial Deviation,Left Wrist Pronation/Supination,Left Wrist Flexion/Extension,Right Hip Abduction/Adduction,Right Hip Internal/External Rotation,Right Hip Flexion/Extension,Right Knee Abduction/Adduction,Right Knee Internal/External Rotation,Right Knee Flexion/Extension,Right Ankle Abduction/Adduction,Right Ankle Internal/External Rotation,Right Ankle Dorsiflexion/Plantarflexion,Right Ball Foot Abduction/Adduction,Right Ball Foot Internal/External Rotation,Right Ball Foot Flexion/Extension,Left Hip Abduction/Adduction,Left Hip Internal/External Rotation,Left Hip Flexion/Extension,Left Knee Abduction/Adduction,Left Knee Internal/External Rotation,Left Knee Flexion/Extension,Left Ankle Abduction/Adduction,Left Ankle Internal/External Rotation,Left Ankle Dorsiflexion/Plantarflexion,Left Ball Foot Abduction/Adduction,Left Ball Foot Internal/External Rotation,Left Ball Foot Flexion/Extension
304,3.340946406,-0.192019824,-15.69946482,1.485923645,-0.123547633,-12.80139865,1.485910191,-0.123701315,-6.980967613,1.117943154,0.037992864,0.60266259,-5.640830099,-3.811466384,38.94628464,-10.39499,-6.738511034,36.70083664,-1.312993655,1.719787173,-32.78606765,23.00384482,6.085757281,27.14884056,-23.197945,89.5840004,35.20824324,13.8676145,8.95632592,-10.89554826,-15.40032498,2.39420277,-27.96117487,33.45006794,19.5212191,27.4376746,-6.906663722,113.500076,22.58351807,21.0650006,35.3211937,-0.470026007,-5.982325254,8.295606569,33.98965921,-0.524286421,-0.87211281,7.884292577,-16.33353509,25.08799758,3.252389928,0,0,0,0.306433108,6.875166842,38.85384858,-0.601437964,6.524550049,28.87738253,-2.333091002,15.55191371,9.512051816,11.43814665,0.777392223,-7.63719984
305,3.368409222,-0.214907073,-15.69793824,1.497893214,-0.134059345,-12.80052339,1.497878749,-0.13421363,-6.980092673,1.127781275,0.031207866,0.603369864,-5.607760351,-3.816887499,38.86598346,-10.3405752,-6.743880465,36.54915546,-1.347916936,1.722745418,-32.8108943,23.05569978,6.113796346,27.2508386,-23.11432243,89.64979996,35.29180411,14.12453106,8.865705526,-11.11006558,-15.39175872,2.402232582,-27.95597379,33.30447613,19.71115007,27.76899447,-6.637957948,113.4437838,22.2801269,21.56473538,35.41071245,-0.259978297,-6.052283924,8.211602943,33.83472966,-0.531144815,-1.150025953,7.27690501,-16.55082032,25.19559936,3.048592387,0,0,0,-0.223660383,6.122527425,38.83980104,-1.512171342,4.494250815,27.38605771,-1.476622464,15.33662027,8.919044647,11.12718327,0.689311838,-7.00176918
306,3.390478827,-0.234448658,-15.69978082,1.507503902,-0.142997167,-12.80117545,1.507489144,-0.143152703,-6.980745794,1.135724931,0.02539156,0.602922546,-5.57904661,-3.821058968,38.79375059,-10.29345578,-6.747585648,36.41276533,-1.367671627,1.722274747,-32.84956522,23.08306845,6.166986981,27.36435361,-23.00786107,89.7879146,35.37846149,14.39397779,8.897730034,-11.3782126,-15.38479602,2.39849688,-27.9573846,33.18673229,19.92733427,28.10738059,-6.440553285,113.3869103,22.07761696,21.90432957,35.48676422,-0.090861571,-6.136715764,8.110312764,33.6985256,-0.529075854,-1.40587076,6.692206181,-16.75586074,25.30056627,2.834863353,0,0,0,-0.789505131,5.386167826,38.83695753,-2.267166207,2.502395319,25.95432234,-0.701934946,15.05518358,8.353435214,10.94072714,0.61885859,-6.455351592
307,3.406928253,-0.251834368,-15.70410781,1.514636395,-0.150893079,-12.80294698,1.514619722,-0.151049419,-6.982515216,1.141728554,0.020137459,0.601632437,-5.553107676,-3.828765084,38.7353766,-10.2506756,-6.758550546,36.30273396,-1.362728229,1.707656777,-32.90415656,23.07697606,6.248623653,27.49170162,-22.86210885,90.03224458,35.46691706,14.67287096,9.091939785,-11.69353145,-15.38274243,2.385613941,-27.96907416,33.09330955,20.19247312,28.47644036,-6.338021283,113.3195095,21.99199344,21.9607492,35.53996068,0.007608676,-6.22795513,7.968234496,33.58650923,-0.512949337,-1.629923755,6.13949927,-16.95939095,25.41070349,2.604190433,0,0,0,-1.443188797,4.646557658,38.86499252,-2.831904048,0.545740887,24.67890116,-0.128828039,14.62035083,7.80997463,10.99394645,0.587018365,-6.113092704
308,3.41792067,-0.265924122,-15.71170053,1.519379496,-0.157234265,-12.80619848,1.519360923,-0.15739041,-6.985764901,1.145815768,0.015837276,0.599222738,-5.531358729,-3.835261471,38.6851517,-10.21487343,-6.767677516,36.20809337,-1.342826957,1.689655224,-32.97288662,23.04652266,6.355151354,27.63094678,-22.69323278,90.34906519,35.55787453,14.96228936,9.408703791,-12.06175849,-15.38223021,2.3608961,-27.98731287,33.02692661,20.48485707,28.85322842,-6.307473024,113.2522716,22.00663265,21.85771646,35.57843908,0.06170017,-6.333520842,7.809047622,33.49337261,-0.489454937,-1.832262317,5.609922687,-17.15054308,25.51867072,2.363653163,0,0,0,-2.132170135,3.922724584,38.90596711,-3.246990165,-1.361290374,23.47101251,0.360951653,14.11041904,7.275998303,11.14986174,0.573325831,-5.88436615
309,3.421107283,-0.270355196,-15.72523138,1.520769114,-0.159144412,-12.81217834,1.52075269,-0.159301316,-6.991748712,1.147022053,0.014550164,0.594740336,-5.517111865,-3.825147935,38.6536242,-10.19063514,-6.747520028,36.147305,-1.327470355,1.69990708,-33.05345159,22.99891316,6.487084389,27.77594228,-22.50394667,90.71746264,35.62235194,15.24024412,9.909760979,-12.52316957,-15.37550715,2.314475439,-28.00920171,33.00779262,20.76845373,29.20577042,-6.329098634,113.1975142,22.09545201,21.73741966,35.62584931,0.137643762,-6.479277236,7.650496606,33.44902501,-0.474447287,-2.013992603,5.195162945,-17.30312861,25.63728687,2.158011408,0,0,0,-2.724021566,3.403786879,38.9086758,-3.522511638,-3.033717001,22.22009698,0.901311267,13.63059348,6.84632818,11.14292084,0.54403363,-5.572731982
310,3.41270299,-0.2649473,-15.74769409,1.517118533,-0.156479891,-12.82221485,1.517104306,-0.156637931,-7.001788372,1.144072227,0.016238854,0.587194755,-5.507558484,-3.789571147,38.64324318,-10.1726237,-6.682036634,36.12370345,-1.330674112,1.763842334,-33.1486654,22.93859418,6.652847549,27.92860998,-22.27883734,91.16197661,35.66459779,15.51999751,10.74358384,-13.16509435,-15.35290423,2.234243015,-28.02902248,33.0488573,21.04927671,29.53757901,-6.403398765,113.1737123,22.25665265,21.638686,35.69611693,0.269862412,-6.67553112,7.469872939,33.49064037,-0.479518059,-2.189982681,4.944387351,-17.40642988,25.80739047,2.001095838,0,0,0,-3.158650666,3.176139962,38.87052842,-3.73658525,-4.477760588,20.82202145,1.545307393,13.22243872,6.443262102,11.15296288,0.495145184,-5.143219888
311,3.396433857,-0.250014716,-15.77612051,1.510072645,-0.149442218,-12.83497175,1.510057497,-0.149599436,-7.014543084,1.138204604,0.02089678,0.57759803,-5.505357276,-3.737137827,38.6512862,-10.16616995,-6.586616087,36.13331665,-1.33805719,1.856462049,-33.25506644,22.86094672,6.843734832,28.08742968,-22.03337643,91.65775073,35.68023609,15.78903315,11.7626384,-13.8956769,-15.32411136,2.132094471,-28.05196759,33.13763459,21.32322841,29.84725746,-6.530615605,113.161391,22.49175451,21.52239071,35.7742581,0.423942962,-6.910513811,7.288979925,33.58137483,-0.495143376,-2.345916227,4.808310399,-17.47112035,25.98840761,1.879080972,0,0,0,-3.495258507,3.15374783,38.78777678,-3.81266274,-5.687805199,19.41157289,2.222004566,12.85599014,6.129387151,11.00235836,0.432070553,-4.617199146
312,3.381260871,-0.219899353,-15.80435812,1.503683387,-0.135656859,-12.84775126,1.503669386,-0.135812,-7.027321593,1.132237069,0.030641074,0.567966066,-5.521970489,-3.678518623,38.68052571,-10.19193688,-6.480703161,36.18341645,-1.326540817,1.933642085,-33.36098976,22.7592815,7.034505465,28.24098921,-21.81726625,92.10911586,35.62821923,15.98607451,12.58391645,-14.4899105,-15.31035181,2.03411653,-28.09161562,33.25742798,21.53898071,30.09549964,-6.690299729,113.1160514,22.77973225,21.41342308,35.84060335,0.563648798,-7.177158896,7.192693765,33.6398824,-0.505710193,-2.439093963,4.730883465,-17.50324019,26.07087149,1.795760664,0,0,0,-3.780015519,3.267418168,38.60507145,-3.544387062,-6.458485601,18.25606574,2.860177612,12.54296708,6.202609044,9.90294808,0.331976565,-3.835497233
313,3.37417878,-0.169223149,-15.83222691,1.501126997,-0.112811228,-12.86050443,1.501117816,-0.112965878,-7.040072291,1.12833506,0.047469491,0.558341311,-5.56821068,-3.611760867,38.7455422,-10.26867164,-6.361470905,36.30162356,-1.278715078,1.981030257,-33.47163414,22.6188326,7.222005544,28.40060136,-21.63689346,92.50088039,35.46440729,16.09386659,13.05854486,-14.85446788,-15.32146856,1.941462218,-28.15796154,33.40593065,21.67988922,30.26650157,-6.885218328,113.0077563,23.10157505,21.37247121,35.8601701,0.662945851,-7.481057572,7.202140992,33.63132287,-0.508108964,-2.416664303,4.700382205,-17.46272511,25.99957612,1.748962393,0,0,0,-4.066764837,3.550474013,38.29162621,-2.678291044,-6.643131679,17.57848676,3.379286064,12.34729173,6.944718968,6.894438879,0.176482084,-2.528600061
314,3.36845398,-0.103382821,-15.86024201,1.499333885,-0.083230924,-12.87343332,1.49932766,-0.083386095,-7.052998146,1.12440696,0.069381256,0.548570858,-5.633238114,-3.538230643,38.83141777,-10.3784295,-6.230872952,36.45922551,-1.212050292,2.013106181,-33.5820777,22.45375914,7.408486583,28.55506596,-21.48702348,92.84751501,35.2342125,16.13004304,13.33457123,-15.08645226,-15.34749705,1.852540434,-28.24088418,33.58708179,21.76257996,30.37650048,-7.112594041,112.8654751,23.47623369,21.33875649,35.86819204,0.747808319,-7.817057181,7.296593253,33.58961231,-0.506002133,-2.331506895,4.728662545,-17.38988563,25.82982927,1.740869712,0,0,0,-4.299339738,3.96834421,37.87523231,-1.490888831,-6.394915339,17.17609517,3.867434141,12.19555941,8.048867383,2.903136826,0.050334948,-1.032564942
315,3.352420436,-0.032735506,-15.88328397,1.492985596,-0.051432937,-12.88420421,1.492980283,-0.051586975,-7.063774525,1.116886387,0.092542286,0.540390957,-5.695966214,-3.473919137,38.89701652,-10.48612983,-6.116023224,36.57969844,-1.1559983,2.0285709,-33.66595045,22.30072549,7.577665607,28.65922481,-21.39997999,93.09811875,35.03109435,16.0844799,13.47389017,-15.24929908,-15.3799573,1.789475082,-28.32428141,33.79402134,21.78486466,30.43355613,-7.344078917,112.7335956,23.93954974,21.15479156,35.95020392,0.859271565,-8.16266029,7.498764713,33.53649198,-0.493631858,-2.299392986,4.795119614,-17.4110798,25.61769742,1.783070393,0,0,0,-4.359884322,4.3487965,37.39309954,-0.578763555,-5.948669613,16.66905954,4.493066937,11.91143256,8.92837957,0,0,0
316,3.322066613,0.04605962,-15.89838255,1.480337067,-0.015906684,-12.8914979,1.480334625,-0.016058842,-7.071072256,1.104346962,0.117919883,0.534797333,-5.753532253,-3.422624584,38.92594355,-10.5870516,-6.02265495,36.63282211,-1.120748222,2.02012115,-33.70301013,22.16127856,7.729487335,28.68874756,-21.4015591,93.21442606,34.88768824,15.90697271,13.45106817,-15.34744174,-15.4154131,1.766741927,-28.40312118,34.05591866,21.71640195,30.41086388,-7.601182292,112.6394255,24.56505125,20.6676549,36.16360332,1.000956472,-8.534365754,7.858037,33.47073808,-0.457323705,-2.394145558,4.897517722,-17.57607375,25.38028376,1.901143407,0,0,0,-4.13057491,4.692073445,36.8298057,-0.253523637,-5.308285395,15.8638187,5.405930778,11.35121987,9.354744179,-0.737544529,-0.010339169,0.271960548
317,3.281507077,0.129864169,-15.90872769,1.463194104,0.021926404,-12.89669937,1.463196576,0.021775242,-7.076270519,1.088258758,0.14461458,0.530770473,-5.808704307,-3.380930064,38.93478745,-10.68499155,-5.945517813,36.64920978,-1.096022482,1.994494351,-33.71392915,22.03358454,7.865515183,28.66838397,-21.46601867,93.23530968,34.77175989,15.6497423,13.2921724,-15.37362498,-15.45745491,1.769880316,-28.48302735,34.3442411,21.58601271,30.33499612,-7.865337683,112.5544487,25.27862481,20.02974784,36.44806535,1.165238012,-8.916303705,8.325012077,33.39297806,-0.411909169,-2.541968581,5.038582024,-17.83388198,25.09934655,2.072720857,0,0,0,-3.729460313,4.991774851,36.20567142,-0.209194169,-4.476565565,14.94455605,6.449193893,10.67081311,9.536771376,-0.369142025,-0.006103103,0.134953373
318,3.230994329,0.198677629,-15.91807039,1.441448961,0.053186286,-12.90134748,1.441454439,0.053037567,-7.080917658,1.069315131,0.166008235,0.527167686,-5.848839191,-3.354468655,38.93237231,-10.75703211,-5.895894989,36.64487145,-1.080688412,1.971454455,-33.73357904,21.94959377,7.972735392,28.62649629,-21.54781844,93.2256704,34.67906785,15.45524128,13.13618817,-15.3753549,-15.50808963,1.777840648,-28.56400232,34.56519331,21.48159981,30.29438267,-8.046876203,112.4424825,25.89505071,19.54083267,36.71253169,1.377937574,-9.237373185,8.773780609,33.32919273,-0.394162673,-2.63707022,5.204640704,-18.16000003,24.77796048,2.239269222,0,0,0,-3.395639176,5.069587706,35.61333394,-0.117629398,-3.668135989,14.09523367,7.300791685,10.15604451,9.572554825,0,0,0
319,3.160113852,0.240390605,-15.92623962,1.410328901,0.072594027,-12.9052875,1.410334586,0.072450727,-7.084864981,1.044423048,0.17775062,0.52410075,-5.864284885,-3.348859372,38.91402576,-10.78624369,-5.883996964,36.61110443,-1.089550077,1.962603175,-33.77447951,21.94020734,8.04767136,28.56589295,-21.64804364,93.193506,34.61439634,15.39854123,13.01341848,-15.35826526,-15.57034203,1.785792933,-28.64821633,34.67197849,21.43090314,30.30023709,-8.055767684,112.2640412,26.34974868,19.38218967,36.91539641,1.699421524,-9.454791394,9.147940369,33.27817086,-0.414799799,-2.596171697,5.386572905,-18.56757637,24.39191252,2.399569328,0,0,0,-3.249475468,4.768185685,35.05357673,0.175695466,-2.9147623,13.34026937,7.803841094,9.931592566,9.469052341,0,0,0
320,3.079062096,0.267303975,-15.93281943,1.374516976,0.085508483,-12.90839704,1.374524174,0.08536931,-7.08797619,1.016607905,0.184239144,0.521675197,-5.86483587,-3.358989951,38.88497886,-10.78942136,-5.900447446,36.55799325,-1.107903083,1.956515805,-33.82396325,21.97463327,8.094389535,28.48308361,-21.76534752,93.13073551,34.57333543,15.40509099,12.89299258,-15.3193497,-15.6411014,1.798524321,-28.73366109,34.71109503,21.40697583,30.34078914,-7.979647193,112.0635272,26.70889029,19.36953539,37.09868897,2.074137577,-9.611446816,9.503663042,33.24235897,-0.463567467,-2.502075806,5.592491633,-19.043891,23.96476593,2.560891394,0,0,0,-3.174488298,4.249509508,34.52620312,0.50653837,-2.177778818,12.6527964,8.102981266,9.862839935,9.248761317,0,0,0
321,3.018940103,0.295800117,-15.94115152,1.348047325,0.098905693,-12.91226761,1.34805752,0.098766614,-7.091837546,0.99571309,0.19190362,0.518710316,-5.867062777,-3.374036672,38.86888448,-10.79476764,-5.926713074,36.52969225,-1.090434987,1.938867365,-33.8790831,21.99247131,8.11058634,28.39675221,-21.85043593,93.07808006,34.53703248,15.39151219,12.82197437,-15.29461389,-15.71302111,1.80951561,-28.81381586,34.72809625,21.41792452,30.47082425,-7.994141189,111.9297854,26.98259654,19.25691274,37.29854511,2.353876615,-9.764682775,9.8833259,33.25423217,-0.545893939,-2.497869739,5.833950276,-19.52754776,23.57302149,2.673647691,0,0,0,-3.052745132,3.817946555,34.12016308,0.734152314,-1.562379785,12.14415406,8.328477943,9.84550721,9.05075612,0,0,0
322,2.988073725,0.333587527,-15.95353305,1.334708767,0.116148797,-12.91800831,1.334721933,0.116010102,-7.097578261,0.984262809,0.20359137,0.514342714,-5.881346404,-3.393519848,38.88400505,-10.82016416,-5.963081518,36.56098731,-1.005414002,1.891907772,-33.94705813,21.95766397,8.094832695,28.31939573,-21.87518078,93.0665966,34.49050221,15.32975578,12.86257941,-15.31007933,-15.7847429,1.824855239,-28.89449039,34.74421449,21.45103188,30.72741693,-8.199097045,111.9072124,27.16087026,18.93512039,37.52014324,2.454961958,-9.901793337,10.33648169,33.35070718,-0.692598031,-2.684813278,6.101566369,-20.00704082,23.26293206,2.675661192,0,0,0,-2.849003521,3.569559997,33.89859183,0.799359433,-1.141071909,11.91088987,8.499373308,9.879833604,8.924800688,0,0,0
323,2.978135523,0.372674772,-15.96783826,1.330702263,0.133757851,-12.92462156,1.330717262,0.133620995,-7.104199187,0.979730845,0.216375578,0.509323018,-5.897275128,-3.417477125,38.9121588,-10.84815946,-6.008598103,36.61712002,-0.884677343,1.833720902,-34.02147885,21.90630685,8.048356869,28.23830351,-21.86754872,93.06518625,34.44787256,15.24734851,12.95270803,-15.33934798,-15.85748867,1.83863185,-28.97007476,34.73609797,21.52028199,31.07355382,-8.494752078,111.9476614,27.25034236,18.51759887,37.7612126,2.458107779,-10.03622631,10.81245375,33.49575809,-0.875384921,-2.96072127,6.403169685,-20.49636681,22.99046045,2.626079525,0,0,0,-2.596298673,3.41036733,33.7979349,0.772838601,-0.846880068,11.86122254,8.59699679,9.964773547,8.822073492,0,0,0
324,2.995296687,0.405680148,-15.98109181,1.338698571,0.148355463,-12.93070474,1.338713867,0.148217349,-7.110274649,0.984404202,0.227965072,0.504745611,-5.900228397,-3.435846723,38.92203716,-10.85387677,-6.042875219,36.6374498,-0.778183545,1.803499258,-34.07843366,21.88612392,7.972761757,28.13426505,-21.86232393,93.02134135,34.43362938,15.14406526,12.95308465,-15.3385313,-15.92784324,1.826530899,-29.01656949,34.68204792,21.67318246,31.45217063,-8.757887934,111.9999711,27.2863004,18.0941894,38.04555148,2.459052257,-10.26360585,11.20291215,33.61218204,-1.011943691,-3.163643936,6.777899471,-20.97189846,22.69712996,2.654106778,0,0,0,-2.277117096,3.357879547,33.71648056,0.713440661,-0.57887502,11.82714696,8.694877584,9.995666747,8.729840809,0,0,0
325,3.051368626,0.428652019,-15.993955,1.363923072,0.158059638,-12.93655305,1.363940096,0.157915505,-7.116109257,1.00234564,0.237415935,0.500388795,-5.875699648,-3.445095574,38.89937069,-10.81128325,-6.0587646,36.59404098,-0.705379449,1.824393388,-34.10937657,21.92783586,7.856442625,27.99837834,-21.88012832,92.89860299,34.4569112,14.98997347,12.76492529,-15.27584022,-15.99457035,1.770564419,-29.01799938,34.5744142,21.97122059,31.8626446,-8.951859559,112.0632796,27.27764628,17.65842222,38.40933748,2.477456028,-10.65316765,11.44446953,33.67148381,-1.06693508,-3.198462626,7.27054405,-21.47782077,22.34337058,2.816454069,0,0,0,-1.853220979,3.459851144,33.63614746,0.623149107,-0.304854594,11.76313378,8.818718343,9.908056891,8.642366685,0,0,0
326,3.134468917,0.445276589,-16.00598376,1.401119033,0.164647812,-12.94203733,1.401137873,0.164499595,-7.121597644,1.02948015,0.245600265,0.496307412,-5.838317877,-3.449353882,38.85821267,-10.74608284,-6.064586956,36.51495336,-0.64683133,1.872765949,-34.1218453,22.00021079,7.710862979,27.83814754,-21.89983246,92.73327663,34.50849852,14.81572243,12.48714179,-15.18185443,-16.05893287,1.689128045,-28.98979508,34.41795682,22.34924586,32.30075464,-9.112302238,112.1395024,27.21686592,17.21661006,38.8162477,2.494414967,-11.13423728,11.60037647,33.70333186,-1.076211264,-3.161631092,7.838400093,-21.96867573,21.96921877,3.05786073,0,0,0,-1.363403243,3.668903098,33.57713261,0.50020428,-0.057349707,11.71460142,8.942634249,9.766503977,8.564800532,0,0,0
327,3.215259089,0.459805202,-16.01241502,1.437258584,0.170297167,-12.94503663,1.437276143,0.170148881,-7.124606774,1.055906538,0.252992723,0.494084319,-5.817226711,-3.45015548,38.80971548,-10.71085551,-6.063213379,36.42331228,-0.594004892,1.917372372,-34.11562807,22.0579314,7.572516392,27.65954446,-21.89337947,92.58202394,34.5854079,14.71158275,12.27669657,-15.10774438,-16.12139565,1.612488233,-28.9550757,34.21226577,22.66432568,32.70418953,-9.223778808,112.1830481,27.11688473,16.87621793,39.1793769,2.548697454,-11.59206588,11.75286728,33.71654117,-1.064450233,-3.178436902,8.390687091,-22.28466787,21.6338107,3.335649099,0,0,0,-0.904935148,3.857711255,33.49414989,0.394960033,0.168147302,11.64919071,9.062454097,9.660160971,8.501030658,0,0,0
328,3.283279961,0.471349873,-16.01184157,1.46768145,0.174703003,-12.94488207,1.467697751,0.174552518,-7.124451069,1.078184535,0.258945887,0.49423657,-5.826148439,-3.445592798,38.75206739,-10.73068647,-6.050548855,36.31614156,-0.549454211,1.952302364,-34.08534086,22.08846796,7.452476614,27.44596756,-21.84234101,92.46564413,34.70334708,14.7367693,12.20872338,-15.07655368,-16.18060608,1.547426586,-28.91795123,33.93821374,22.84606842,33.04138655,-9.254724672,112.1619585,26.96992769,16.6977089,39.44670207,2.671691125,-11.99812589,11.94640598,33.71253303,-1.036819539,-3.314367223,8.896220259,-22.31823595,21.34702063,3.625981193,0,0,0,-0.498653041,3.948166387,33.35317479,0.321612083,0.398655786,11.52959112,9.18150586,9.629571436,8.454072749,0,0,0
329,3.349039194,0.480973315,-16.00557514,1.497083925,0.178232215,-12.94218339,1.497101646,0.178076889,-7.121750181,1.099784429,0.264146556,0.496299486,-5.851404099,-3.437478055,38.68716724,-10.78032108,-6.030341393,36.19600894,-0.510410946,1.983119154,-34.03647916,22.10388468,7.340008422,27.21492961,-21.76440427,92.36359638,34.84603727,14.8315005,12.20756808,-15.06740176,-16.23804961,1.487289212,-28.87453796,33.61761936,22.96360402,33.3434211,-9.234357405,112.1089719,26.7853244,16.61904221,39.6698385,2.8337338,-12.38123958,12.137356,33.68914467,-0.989358396,-3.504226525,9.386991912,-22.17564462,21.09799429,3.94374178,0,0,0,-0.122818805,4.017234931,33.18731799,0.265517446,0.607321608,11.39301982,9.296470625,9.634392322,8.421436086,0,0,0
330,3.414726142,0.496024264,-15.99284764,1.526512984,0.184132377,-12.93666352,1.526531969,0.183974878,-7.116233895,1.121197043,0.27111265,0.5004637,-5.880973206,-3.432581402,38.63185869,-10.83710263,-6.01653765,36.09437604,-0.460254985,1.996031208,-33.9857379,22.09652615,7.238903584,27.0245607,-21.68622098,92.27054958,34.96267999,14.90702448,12.20407585,-15.06640595,-16.29853989,1.442019565,-28.8363605,33.31313374,23.08519467,33.64448283,-9.23922421,112.0754178,26.60065149,16.56468515,39.91743542,2.98195061,-12.71286666,12.27604851,33.64838377,-0.932520116,-3.675913725,9.866367914,-22.01737169,20.91391138,4.303084163,0,0,0,0.189253752,4.170276238,33.05016013,0.23476034,0.718152235,11.31867666,9.393188879,9.642338988,8.398928307,0,0,0
331,3.482823095,0.518083722,-15.97369106,1.557092813,0.193073999,-12.92834049,1.557112267,0.192914076,-7.107912644,1.14320036,0.280437696,0.506726091,-5.9157408,-3.434569558,38.59001988,-10.9029072,-6.01613503,36.01912504,-0.391051299,1.979725962,-33.93653246,22.06341138,7.151179115,26.90321621,-21.61577428,92.18862451,35.03127637,14.94931862,12.19504514,-15.08253046,-16.36559978,1.422165481,-28.80871211,33.04015993,23.23379532,33.94312319,-9.280916875,112.0730004,26.44521112,16.4950975,40.23897217,3.102836313,-12.9968606,12.33074835,33.58229532,-0.852272704,-3.836753494,10.32739364,-21.87008433,20.7437434,4.767921899,0,0,0,0.40638905,4.48283957,32.98690882,0.247873714,0.658890873,11.37742993,9.45159028,9.667915366,8.392768708,0,0,0
